year,Response ID,variable,value,var_name_edit,var_group_1,var_group_2
2021,1238,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1239,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1240,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1241,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1242,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1243,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1244,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Strongly disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1245,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Strongly agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1246,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1247,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1248,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1249,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1250,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1251,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1252,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1253,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1254,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
